transaction_date,transaction_time,product_type,product_category,product_name,year_dp,weekday_dn,month_dp,week_of_month,opening_hour,closing_hour,time_of_day,total_sales,total_quantity,total_transactions,avg_order_revenue,hours_since_opening,hours_until_closing
2025-04-11,16:00:00.0000000,Physical Good,Figurines,Capybara on the Toilet ,2025,Friday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,45.380000000000003,1,1,45.380000000000003,,6
2025-04-11,16:00:00.0000000,Physical Good,Figurines,Cinna the Queen ,2025,Friday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,40.840000000000003,1,1,40.840000000000003,,6
2025-04-11,16:00:00.0000000,Physical Good,Figurines,Pok the Pi on Saturn ,2025,Friday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,40.850000000000001,1,1,40.850000000000001,,6
2025-04-11,16:00:00.0000000,Physical Good,Figurines,Raws the OG ,2025,Friday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,45.380000000000003,1,1,45.380000000000003,,6
2025-04-11,16:00:00.0000000,Service,Service,Gloss Varnish,2025,Friday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,4.54,1,1,4.54,,6
2025-04-11,17:00:00.0000000,Physical Good,Beverages,Drink - Lipton PEACH,2025,Friday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,5.4500000000000002,1,1,5.4500000000000002,,5
2025-04-11,17:00:00.0000000,Physical Good,Beverages,Drink - WATER,2025,Friday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,3.6299999999999999,1,1,3.6299999999999999,,5
2025-04-11,17:00:00.0000000,Physical Good,Figurines,Bubu lala Snack ,2025,Friday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,40.840000000000003,1,1,40.840000000000003,,5
2025-04-11,17:00:00.0000000,Physical Good,Figurines,Capybara Bathtub ,2025,Friday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,68.150000000000006,2,2,34.075000000000003,,5
2025-04-11,17:00:00.0000000,Physical Good,Figurines,Capybara Mother & Child ,2025,Friday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,22.690000000000001,1,1,22.690000000000001,,5
2025-04-11,17:00:00.0000000,Physical Good,Figurines,Larva Yellow Funny ,2025,Friday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,31.82,1,1,31.82,,5
2025-04-11,17:00:00.0000000,Physical Good,Figurines,Luff the Pirate Boy ,2025,Friday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,40.850000000000001,1,1,40.850000000000001,,5
2025-04-11,17:00:00.0000000,Service,Service,Gloss Varnish,2025,Friday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,13.629999999999999,3,3,4.543333333333333,,5
2025-04-11,18:00:00.0000000,Service,Service,Gloss Varnish,2025,Friday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,22.73,5,5,4.5460000000000003,,4
2025-04-11,19:00:00.0000000,Physical Good,Beverages,Drink - Sugarcane Juice,2025,Friday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,4.54,1,1,4.54,,3
2025-04-11,19:00:00.0000000,Physical Good,Figurines,Astronaut ,2025,Friday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,15.85,1,1,15.85,,3
2025-04-11,19:00:00.0000000,Physical Good,Figurines,Bear Stick OG ,2025,Friday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,17.829999999999998,1,1,17.829999999999998,,3
2025-04-11,19:00:00.0000000,Physical Good,Figurines,Bubu lala Snack ,2025,Friday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,17.829999999999998,1,1,17.829999999999998,,3
2025-04-11,19:00:00.0000000,Physical Good,Figurines,Capybara on the Toilet ,2025,Friday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,19.809999999999999,1,1,19.809999999999999,,3
2025-04-11,19:00:00.0000000,Physical Good,Figurines,Dino ,2025,Friday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,16.140000000000001,1,1,16.140000000000001,,3
2025-04-11,19:00:00.0000000,Physical Good,Figurines,Ducky Star ,2025,Friday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,17.829999999999998,1,1,17.829999999999998,,3
2025-04-11,19:00:00.0000000,Physical Good,Figurines,Kir On Star ,2025,Friday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,17.84,1,1,17.84,,3
2025-04-11,19:00:00.0000000,Physical Good,Figurines,SP Suit Tie ,2025,Friday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,17.84,1,1,17.84,,3
2025-04-11,19:00:00.0000000,Physical Good,Figurines,Superhero the Cat Dude ,2025,Friday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,20.170000000000002,1,1,20.170000000000002,,3
2025-04-11,19:00:00.0000000,Physical Good,Figurines,Teddy with Tote ,2025,Friday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,15.85,1,1,15.85,,3
2025-04-11,21:00:00.0000000,Service,Service,Gloss Varnish,2025,Friday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,40.850000000000001,9,9,4.5388888888888888,,1
2025-04-12,11:00:00.0000000,Physical Good,Beverages,Drink - WATER,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Day,7.2599999999999998,2,1,7.2599999999999998,0,
2025-04-12,11:00:00.0000000,Physical Good,Figurines,Bear Stick OG ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Day,40.850000000000001,1,1,40.850000000000001,0,
2025-04-12,11:00:00.0000000,Physical Good,Figurines,Capybara on the Toilet ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Day,45.380000000000003,1,1,45.380000000000003,0,
2025-04-12,11:00:00.0000000,Physical Good,Figurines,Kuro the Evil ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Day,40.850000000000001,1,1,40.850000000000001,0,
2025-04-12,11:00:00.0000000,Physical Good,Figurines,Luff the Pirate Boy ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Day,81.680000000000007,2,2,40.840000000000003,0,
2025-04-12,11:00:00.0000000,Physical Good,Figurines,Pok the Pi on Saturn ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Day,40.850000000000001,1,1,40.850000000000001,0,
2025-04-12,11:00:00.0000000,Physical Good,Figurines,Shin the Racer Boy ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Day,40.840000000000003,1,1,40.840000000000003,0,
2025-04-12,11:00:00.0000000,Physical Good,Figurines,SP - Cat,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Day,40.909999999999997,1,1,40.909999999999997,0,
2025-04-12,12:00:00.0000000,Service,Service,Gloss Varnish,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Day,13.620000000000001,3,3,4.54,1,
2025-04-12,13:00:00.0000000,Physical Good,Beverages,Drink - COKE ZERO,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Day,3.6299999999999999,1,1,3.6299999999999999,2,
2025-04-12,13:00:00.0000000,Physical Good,Beverages,Drink - Lipton PEACH,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Day,5.4400000000000004,1,1,5.4400000000000004,2,
2025-04-12,13:00:00.0000000,Physical Good,Beverages,Drink - Melon Water,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Day,4.54,1,1,4.54,2,
2025-04-12,13:00:00.0000000,Physical Good,Beverages,Drink - Milkis,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Day,3.6299999999999999,1,1,3.6299999999999999,2,
2025-04-12,13:00:00.0000000,Physical Good,Figurines,Capybara on Crocodile ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Day,45.380000000000003,1,1,45.380000000000003,2,
2025-04-12,13:00:00.0000000,Physical Good,Figurines,Kir on Cake ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Day,60.190000000000005,2,2,30.095000000000002,2,
2025-04-12,13:00:00.0000000,Physical Good,Figurines,Raws Furry ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Day,21.489999999999998,1,1,21.489999999999998,2,
2025-04-12,13:00:00.0000000,Physical Good,Figurines,SP - Cat,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Day,40.840000000000003,1,1,40.840000000000003,2,
2025-04-12,14:00:00.0000000,Physical Good,Figurines,Cinna the Magician Hat ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Day,40.909999999999997,1,1,40.909999999999997,3,
2025-04-12,14:00:00.0000000,Physical Good,Figurines,Kuro the Evil ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Day,40.840000000000003,1,1,40.840000000000003,3,
2025-04-12,14:00:00.0000000,Physical Good,Figurines,Larva Red ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Day,31.82,1,1,31.82,3,
2025-04-12,14:00:00.0000000,Physical Good,Figurines,Mel  ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Day,36.310000000000002,1,1,36.310000000000002,3,
2025-04-12,14:00:00.0000000,Physical Good,Figurines,Raws the OG ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Day,45.450000000000003,1,1,45.450000000000003,3,
2025-04-12,14:00:00.0000000,Service,Service,Gloss Varnish,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Day,9.0800000000000001,2,2,4.54,3,
2025-04-12,15:00:00.0000000,Physical Good,Figurines,Dino Disco ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Day,40.850000000000001,1,1,40.850000000000001,4,
2025-04-12,15:00:00.0000000,Physical Good,Figurines,Kir On Star ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Day,40.840000000000003,1,1,40.840000000000003,4,
2025-04-12,15:00:00.0000000,Physical Good,Figurines,Luff on Rock ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Day,29.5,1,1,29.5,4,
2025-04-12,15:00:00.0000000,Physical Good,Figurines,Pok the Pi on Saturn ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Day,29.5,1,1,29.5,4,
2025-04-12,15:00:00.0000000,Physical Good,Figurines,Teddy with Tote ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Day,36.310000000000002,1,1,36.310000000000002,4,
2025-04-12,15:00:00.0000000,Service,Service,Gloss Varnish,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Day,9.0800000000000001,2,2,4.54,4,
2025-04-12,16:00:00.0000000,Cash Payment,Figurines,Kir ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,0,1,1,0,,6
2025-04-12,16:00:00.0000000,Cash Payment,Service,Gloss Varnish,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,0,1,1,0,,6
2025-04-12,16:00:00.0000000,Physical Good,Beverages,Drink - WATER,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,3.6299999999999999,1,1,3.6299999999999999,,6
2025-04-12,16:00:00.0000000,Physical Good,Figurines,Ducky With Little Bag ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,36.310000000000002,1,1,36.310000000000002,,6
2025-04-12,16:00:00.0000000,Physical Good,Figurines,Sleepy Sparkle ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,36.299999999999997,1,1,36.299999999999997,,6
2025-04-12,16:00:00.0000000,Physical Good,Figurines,Superhero the Steel Dude ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,45.380000000000003,1,1,45.380000000000003,,6
2025-04-12,16:00:00.0000000,Physical Good,Figurines,Teddy with Tote ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,72.620000000000005,2,2,36.310000000000002,,6
2025-04-12,16:00:00.0000000,Service,Service,Gloss Varnish,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,9.0800000000000001,2,2,4.54,,6
2025-04-12,17:00:00.0000000,Physical Good,Figurines,Kir ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,16.82,1,1,16.82,,5
2025-04-12,17:00:00.0000000,Physical Good,Figurines,Shin the Superhero ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,45.380000000000003,1,1,45.380000000000003,,5
2025-04-12,17:00:00.0000000,Physical Good,Figurines,Teddy with Tote ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,14.949999999999999,1,1,14.949999999999999,,5
2025-04-12,17:00:00.0000000,Service,Service,Gloss Varnish,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,4.54,1,1,4.54,,5
2025-04-12,18:00:00.0000000,Cash Payment,Beverages,Drink - Red Bull,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,0,1,1,0,,4
2025-04-12,18:00:00.0000000,Cash Payment,Figurines,Fox Nine Tailed ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,0,1,1,0,,4
2025-04-12,18:00:00.0000000,Cash Payment,Figurines,Larva Red ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,0,1,1,0,,4
2025-04-12,18:00:00.0000000,Cash Payment,Figurines,SP - Cat,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,0,1,1,0,,4
2025-04-12,18:00:00.0000000,Cash Payment,Service,Gloss Varnish,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,0,2,2,0,,4
2025-04-12,18:00:00.0000000,Physical Good,Figurines,Kuro the Evil ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,19.350000000000001,1,1,19.350000000000001,,4
2025-04-12,18:00:00.0000000,Physical Good,Figurines,Larva Pink ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,63.530000000000001,2,2,31.765000000000001,,4
2025-04-12,18:00:00.0000000,Physical Good,Figurines,Larva Red ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,31.77,1,1,31.77,,4
2025-04-12,18:00:00.0000000,Physical Good,Figurines,Pizza Ninja on Dolphin ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,40.840000000000003,1,1,40.840000000000003,,4
2025-04-12,18:00:00.0000000,Physical Good,Figurines,Shin the Superhero ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,21.489999999999998,1,1,21.489999999999998,,4
2025-04-12,18:00:00.0000000,Physical Good,Figurines,Sleepy Sparkle ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,36.310000000000002,1,1,36.310000000000002,,4
2025-04-12,18:00:00.0000000,Physical Good,Figurines,SP - Cat,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,40.840000000000003,1,1,40.840000000000003,,4
2025-04-12,19:00:00.0000000,Cash Payment,Figurines,Pok the Pi on Saturn ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,0,1,1,0,,3
2025-04-12,19:00:00.0000000,Physical Good,Figurines,Capybara Mother & Child ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,22.690000000000001,1,1,22.690000000000001,,3
2025-04-12,19:00:00.0000000,Physical Good,Figurines,Dragon Baby ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,20.420000000000002,1,1,20.420000000000002,,3
2025-04-12,19:00:00.0000000,Physical Good,Figurines,Fox Kisune ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,27.23,1,1,27.23,,3
2025-04-12,19:00:00.0000000,Physical Good,Figurines,Holder Bowtie  ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,31.77,1,1,31.77,,3
2025-04-12,19:00:00.0000000,Physical Good,Figurines,SP Suit Tie ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,20.420000000000002,1,1,20.420000000000002,,3
2025-04-12,19:00:00.0000000,Service,Service,Gloss Varnish,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,27.239999999999998,6,6,4.54,,3
2025-04-12,20:00:00.0000000,Cash Payment,Beverages,Drink - Lipton PEACH,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,0,1,1,0,,2
2025-04-12,20:00:00.0000000,Physical Good,Beverages,Drink - COKE,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,3.6299999999999999,1,1,3.6299999999999999,,2
2025-04-12,20:00:00.0000000,Physical Good,Figurines,Bear Stick OG ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,40.840000000000003,1,1,40.840000000000003,,2
2025-04-12,20:00:00.0000000,Physical Good,Figurines,Teddy with Tote ,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,36.310000000000002,1,1,36.310000000000002,,2
2025-04-12,20:00:00.0000000,Service,Service,Gloss Varnish,2025,Saturday,4,2,11:00:00.0000000,22:00:00.0000000,Evening,4.54,1,1,4.54,,2
2025-04-13,11:00:00.0000000,Physical Good,Figurines,Kuro the King ,2025,Sunday,4,2,11:00:00.0000000,21:00:00.0000000,Day,58.990000000000002,2,2,29.495000000000001,0,
2025-04-13,11:00:00.0000000,Physical Good,Figurines,Pot Lady 3 ,2025,Sunday,4,2,11:00:00.0000000,21:00:00.0000000,Day,49.920000000000002,1,1,49.920000000000002,0,
2025-04-13,12:00:00.0000000,Physical Good,Figurines,Capybara on the Toilet ,2025,Sunday,4,2,11:00:00.0000000,21:00:00.0000000,Day,45.390000000000001,1,1,45.390000000000001,1,
2025-04-13,12:00:00.0000000,Physical Good,Figurines,Capybara the Office Man ,2025,Sunday,4,2,11:00:00.0000000,21:00:00.0000000,Day,45.380000000000003,1,1,45.380000000000003,1,
2025-04-13,12:00:00.0000000,Physical Good,Figurines,Holder Bowtie  ,2025,Sunday,4,2,11:00:00.0000000,21:00:00.0000000,Day,31.77,1,1,31.77,1,
2025-04-13,12:00:00.0000000,Physical Good,Figurines,Kir ,2025,Sunday,4,2,11:00:00.0000000,21:00:00.0000000,Day,40.840000000000003,1,1,40.840000000000003,1,
2025-04-13,12:00:00.0000000,Physical Good,Figurines,Kuro the King ,2025,Sunday,4,2,11:00:00.0000000,21:00:00.0000000,Day,40.840000000000003,1,1,40.840000000000003,1,
2025-04-13,12:00:00.0000000,Physical Good,Figurines,Superhero the Steel Dude ,2025,Sunday,4,2,11:00:00.0000000,21:00:00.0000000,Day,45.380000000000003,1,1,45.380000000000003,1,
2025-04-13,13:00:00.0000000,Physical Good,Figurines,Capybara Mother & Child ,2025,Sunday,4,2,11:00:00.0000000,21:00:00.0000000,Day,45.380000000000003,1,1,45.380000000000003,2,
2025-04-13,13:00:00.0000000,Physical Good,Figurines,Holder Bowtie  ,2025,Sunday,4,2,11:00:00.0000000,21:00:00.0000000,Day,31.82,1,1,31.82,2,
2025-04-13,13:00:00.0000000,Physical Good,Figurines,Nami ,2025,Sunday,4,2,11:00:00.0000000,21:00:00.0000000,Day,45.380000000000003,1,1,45.380000000000003,2,
2025-04-13,13:00:00.0000000,Physical Good,Figurines,Piggy Peachy ,2025,Sunday,4,2,11:00:00.0000000,21:00:00.0000000,Day,36.310000000000002,1,1,36.310000000000002,2,
2025-04-13,13:00:00.0000000,Physical Good,Figurines,Teddy with Tote ,2025,Sunday,4,2,11:00:00.0000000,21:00:00.0000000,Day,36.359999999999999,1,1,36.359999999999999,2,
2025-04-13,14:00:00.0000000,Physical Good,Accessories,Take-home kit,2025,Sunday,4,2,11:00:00.0000000,21:00:00.0000000,Day,2.73,1,1,2.73,3,
2025-04-13,14:00:00.0000000,Physical Good,Figurines,SP Hair Clips ,2025,Sunday,4,2,11:00:00.0000000,21:00:00.0000000,Day,45.450000000000003,1,1,45.450000000000003,3,
2025-04-13,14:00:00.0000000,Physical Good,Figurines,Teddy with Tote ,2025,Sunday,4,2,11:00:00.0000000,21:00:00.0000000,Day,36.310000000000002,1,1,36.310000000000002,3,
2025-04-13,14:00:00.0000000,Service,Service,Gloss Varnish,2025,Sunday,4,2,11:00:00.0000000,21:00:00.0000000,Day,27.23,6,6,4.5383333333333331,3,
2025-04-13,15:00:00.0000000,Physical Good,Figurines,Cinna the Magician Hat ,2025,Sunday,4,2,11:00:00.0000000,21:00:00.0000000,Day,40.840000000000003,1,1,40.840000000000003,4,
2025-04-13,15:00:00.0000000,Physical Good,Figurines,Dino Disco ,2025,Sunday,4,2,11:00:00.0000000,21:00:00.0000000,Day,40.840000000000003,1,1,40.840000000000003,4,
2025-04-13,15:00:00.0000000,Physical Good,Figurines,Dragon Baby ,2025,Sunday,4,2,11:00:00.0000000,21:00:00.0000000,Day,40.840000000000003,1,1,40.840000000000003,4,
2025-04-13,15:00:00.0000000,Physical Good,Figurines,Kir ,2025,Sunday,4,2,11:00:00.0000000,21:00:00.0000000,Day,40.840000000000003,1,1,40.840000000000003,4,
2025-04-13,15:00:00.0000000,Physical Good,Figurines,Piggy Peachy ,2025,Sunday,4,2,11:00:00.0000000,21:00:00.0000000,Day,36.310000000000002,1,1,36.310000000000002,4,
2025-04-13,16:00:00.0000000,Cash Payment,Figurines,Raws Furry ,2025,Sunday,4,2,11:00:00.0000000,21:00:00.0000000,Evening,0,1,1,0,,5
2025-04-13,16:00:00.0000000,Cash Payment,Figurines,SP - Cat,2025,Sunday,4,2,11:00:00.0000000,21:00:00.0000000,Evening,0,1,1,0,,5
2025-04-13,16:00:00.0000000,Cash Payment,Service,Gloss Varnish,2025,Sunday,4,2,11:00:00.0000000,21:00:00.0000000,Evening,0,3,3,0,,5
2025-04-13,16:00:00.0000000,Physical Good,Figurines,Capybara Mother & Child ,2025,Sunday,4,2,11:00:00.0000000,21:00:00.0000000,Evening,45.380000000000003,1,1,45.380000000000003,,5
2025-04-13,16:00:00.0000000,Physical Good,Figurines,Raws the OG ,2025,Sunday,4,2,11:00:00.0000000,21:00:00.0000000,Evening,45.380000000000003,1,1,45.380000000000003,,5
2025-04-13,18:00:00.0000000,Cash Payment,Service,Gloss Varnish,2025,Sunday,4,2,11:00:00.0000000,21:00:00.0000000,Evening,0,2,2,0,,3
2025-04-13,18:00:00.0000000,Physical Good,Figurines,Teddy with Tote ,2025,Sunday,4,2,11:00:00.0000000,21:00:00.0000000,Evening,27.23,2,1,27.23,,3
2025-04-14,12:00:00.0000000,Physical Good,Figurines,Astro Bear ,2025,Monday,4,2,11:00:00.0000000,21:00:00.0000000,Day,2.4500000000000002,1,1,2.4500000000000002,1,
2025-04-14,12:00:00.0000000,Physical Good,Figurines,Bear Stick Heart ,2025,Monday,4,2,11:00:00.0000000,21:00:00.0000000,Day,4.4199999999999999,2,1,4.4199999999999999,1,
2025-04-14,12:00:00.0000000,Physical Good,Figurines,Chicken Mama ,2025,Monday,4,2,11:00:00.0000000,21:00:00.0000000,Day,36.359999999999999,1,1,36.359999999999999,1,
2025-04-14,12:00:00.0000000,Physical Good,Figurines,Cinna the Magician Hat ,2025,Monday,4,2,11:00:00.0000000,21:00:00.0000000,Day,40.840000000000003,1,1,40.840000000000003,1,
2025-04-14,12:00:00.0000000,Physical Good,Figurines,Kir On Star ,2025,Monday,4,2,11:00:00.0000000,21:00:00.0000000,Day,40.850000000000001,1,1,40.850000000000001,1,
2025-04-14,12:00:00.0000000,Physical Good,Figurines,Kuro the Evil ,2025,Monday,4,2,11:00:00.0000000,21:00:00.0000000,Day,2.21,1,1,2.21,1,
2025-04-14,12:00:00.0000000,Physical Good,Figurines,Kuro with Bowtie,2025,Monday,4,2,11:00:00.0000000,21:00:00.0000000,Day,40.840000000000003,1,1,40.840000000000003,1,
2025-04-14,12:00:00.0000000,Physical Good,Figurines,Teddy with Tote ,2025,Monday,4,2,11:00:00.0000000,21:00:00.0000000,Day,109.08,3,3,36.359999999999999,1,
2025-04-14,13:00:00.0000000,Physical Good,Figurines,Capybara Turtle Hat ,2025,Monday,4,2,11:00:00.0000000,21:00:00.0000000,Day,22.690000000000001,1,1,22.690000000000001,2,
2025-04-14,13:00:00.0000000,Physical Good,Figurines,Cinna the Magician Hat ,2025,Monday,4,2,11:00:00.0000000,21:00:00.0000000,Day,40.850000000000001,1,1,40.850000000000001,2,
2025-04-14,13:00:00.0000000,Physical Good,Figurines,Fox Nine Tailed ,2025,Monday,4,2,11:00:00.0000000,21:00:00.0000000,Day,24.960000000000001,1,1,24.960000000000001,2,
2025-04-14,13:00:00.0000000,Physical Good,Figurines,Kir ,2025,Monday,4,2,11:00:00.0000000,21:00:00.0000000,Day,40.840000000000003,1,1,40.840000000000003,2,
2025-04-14,13:00:00.0000000,Physical Good,Figurines,Piggy Watermelon ,2025,Monday,4,2,11:00:00.0000000,21:00:00.0000000,Day,20.420000000000002,1,1,20.420000000000002,2,
2025-04-14,13:00:00.0000000,Physical Good,Figurines,Shin the Racer Boy ,2025,Monday,4,2,11:00:00.0000000,21:00:00.0000000,Day,40.840000000000003,1,1,40.840000000000003,2,
2025-04-14,13:00:00.0000000,Physical Good,Figurines,SP the Emperor ,2025,Monday,4,2,11:00:00.0000000,21:00:00.0000000,Day,40.840000000000003,1,1,40.840000000000003,2,
2025-04-14,13:00:00.0000000,Service,Service,Gloss Varnish,2025,Monday,4,2,11:00:00.0000000,21:00:00.0000000,Day,31.759999999999998,7,7,4.5371428571428565,2,
2025-04-14,14:00:00.0000000,Physical Good,Figurines,Dino Baby Dummy ,2025,Monday,4,2,11:00:00.0000000,21:00:00.0000000,Day,36.359999999999999,1,1,36.359999999999999,3,
2025-04-14,14:00:00.0000000,Physical Good,Figurines,Dor the Fal ,2025,Monday,4,2,11:00:00.0000000,21:00:00.0000000,Day,40.909999999999997,1,1,40.909999999999997,3,
2025-04-14,14:00:00.0000000,Physical Good,Figurines,Dragon Baby ,2025,Monday,4,2,11:00:00.0000000,21:00:00.0000000,Day,40.840000000000003,1,1,40.840000000000003,3,
2025-04-14,14:00:00.0000000,Physical Good,Figurines,Fox Kisune ,2025,Monday,4,2,11:00:00.0000000,21:00:00.0000000,Day,54.460000000000001,1,1,54.460000000000001,3,
2025-04-14,14:00:00.0000000,Physical Good,Figurines,Fox Nine Tailed ,2025,Monday,4,2,11:00:00.0000000,21:00:00.0000000,Day,49.920000000000002,1,1,49.920000000000002,3,
2025-04-14,14:00:00.0000000,Physical Good,Figurines,SP the Emperor ,2025,Monday,4,2,11:00:00.0000000,21:00:00.0000000,Day,40.840000000000003,1,1,40.840000000000003,3,
2025-04-14,14:00:00.0000000,Service,Service,Gloss Varnish,2025,Monday,4,2,11:00:00.0000000,21:00:00.0000000,Day,4.54,1,1,4.54,3,
2025-04-14,15:00:00.0000000,Physical Good,Figurines,SP the Emperor ,2025,Monday,4,2,11:00:00.0000000,21:00:00.0000000,Day,40.840000000000003,1,1,40.840000000000003,4,
2025-04-14,15:00:00.0000000,Service,Service,Gloss Varnish,2025,Monday,4,2,11:00:00.0000000,21:00:00.0000000,Day,22.690000000000001,5,5,4.5380000000000003,4,
2025-04-14,16:00:00.0000000,Physical Good,Figurines,Bowtie Cat Sailor ,2025,Monday,4,2,11:00:00.0000000,21:00:00.0000000,Evening,45.380000000000003,1,1,45.380000000000003,,5
2025-04-14,16:00:00.0000000,Physical Good,Figurines,Capybara Turtle Hat ,2025,Monday,4,2,11:00:00.0000000,21:00:00.0000000,Evening,45.390000000000001,1,1,45.390000000000001,,5
2025-04-14,16:00:00.0000000,Physical Good,Figurines,Piggy Watermelon ,2025,Monday,4,2,11:00:00.0000000,21:00:00.0000000,Evening,40.840000000000003,1,1,40.840000000000003,,5
2025-04-14,16:00:00.0000000,Service,Service,Gloss Varnish,2025,Monday,4,2,11:00:00.0000000,21:00:00.0000000,Evening,9.0800000000000001,2,2,4.54,,5
