transaction_date,transaction_time,product_type,product_category,product_name,product_price,discount_amount,sales_amount,quantity
2025-05-07,20:00:43.0000000,Physical Good,Figurines,New Product,40.840000000000003,0,40.840000000000003,1
2025-05-07,18:54:50.0000000,Cash Payment,Beverages,Drink - Banana Milk,4,-4,0,1
2025-05-07,18:54:24.0000000,Cash Payment,Beverages,Drink - Lipton LEMON,6,-6,0,1
2025-05-07,17:06:03.0000000,Physical Good,Figurines,Couple Avo Duck ,49.920000000000002,0,49.920000000000002,1
2025-05-07,16:45:15.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-07,16:12:11.0000000,Physical Good,Figurines,Kir On Star ,40.840000000000003,0,40.840000000000003,1
2025-05-07,16:07:35.0000000,Physical Good,Figurines,Luff the Pirate Boy ,43.149999999999999,-25,18.149999999999999,1
2025-05-07,16:07:09.0000000,Physical Good,Figurines,Fox Nine Tailed ,52.229999999999997,-25,27.23,1
2025-05-07,15:38:54.0000000,Physical Good,Figurines,Dino Baby ,38.609999999999999,-25,13.609999999999999,1
2025-05-07,15:18:26.0000000,Physical Good,Figurines,Dor with Headphones ,40.840000000000003,0,40.840000000000003,1
2025-05-07,15:17:58.0000000,Physical Good,Figurines,Bowtie Cat Sailor ,45.380000000000003,0,45.380000000000003,1
2025-05-07,13:47:54.0000000,Physical Good,Figurines,Bowtie Cat Sailor ,45.380000000000003,0,45.380000000000003,1
2025-05-07,13:23:48.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-07,12:28:37.0000000,Physical Good,Figurines,Couple Avo Duck ,54.539999999999999,-50,4.54,1
2025-05-07,12:13:45.0000000,Cash Payment,Beverages,Drink - WATER,4,-4,0,1
2025-05-07,12:10:52.0000000,Physical Good,Figurines,Bowtie Cat Sailor ,45.380000000000003,0,45.380000000000003,1
2025-05-07,12:10:52.0000000,Physical Good,Figurines,Capybara on Lotus ,54.460000000000001,0,54.460000000000001,1
2025-05-06,19:04:36.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-06,19:04:36.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-06,18:00:50.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-06,18:00:50.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-06,17:57:40.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-06,17:35:59.0000000,Physical Good,Figurines,Kuro Dragon Hat ,40.840000000000003,0,40.840000000000003,1
2025-05-06,17:31:36.0000000,Physical Good,Beverages,Drink - COKE,3.6299999999999999,0,3.6299999999999999,1
2025-05-06,17:31:36.0000000,Physical Good,Beverages,Drink - Lipton PEACH,5.4500000000000002,0,5.4500000000000002,1
2025-05-06,16:27:52.0000000,Physical Good,Figurines,Luff the Pirate Boy ,40.840000000000003,0,40.840000000000003,1
2025-05-06,16:27:52.0000000,Physical Good,Figurines,Kuro with Bowtie,40.850000000000001,0,40.850000000000001,1
2025-05-06,15:48:42.0000000,Physical Good,Figurines,Pok the Pi with Glasses ,45.380000000000003,0,45.380000000000003,1
2025-05-06,15:48:42.0000000,Physical Good,Figurines,Kuro the Evil ,45.380000000000003,0,45.380000000000003,1
2025-05-06,15:48:42.0000000,Physical Good,Beverages,Drink - WATER,3.6299999999999999,0,3.6299999999999999,1
2025-05-06,15:37:25.0000000,Physical Good,Beverages,Drink - FANTA,3.6299999999999999,0,3.6299999999999999,1
2025-05-06,15:37:25.0000000,Physical Good,Beverages,Drink - SPRITE,3.6299999999999999,0,3.6299999999999999,1
2025-05-06,15:27:38.0000000,Physical Good,Figurines,Dor with Headphones ,40.840000000000003,0,40.840000000000003,1
2025-05-06,15:27:38.0000000,Physical Good,Figurines,SP the Rosy ,40.850000000000001,0,40.850000000000001,1
2025-05-05,19:46:22.0000000,Physical Good,Beverages,Drink - WATER,3.8199999999999998,-2,1.8200000000000001,1
2025-05-05,17:46:40.0000000,Physical Good,Figurines,Capybara Turtle Hat ,49.920000000000002,0,49.920000000000002,1
2025-05-05,17:27:21.0000000,Physical Good,Figurines,Bowtie Cat School Girl ,45.380000000000003,0,45.380000000000003,1
2025-05-05,17:27:21.0000000,Physical Good,Figurines,Mitch with Tiger Hat ,40.850000000000001,0,40.850000000000001,1
2025-05-05,17:27:21.0000000,Physical Good,Beverages,Drink - WATER,3.6299999999999999,0,3.6299999999999999,1
2025-05-05,17:27:21.0000000,Physical Good,Beverages,Drink - SPRITE,3.6299999999999999,0,3.6299999999999999,1
2025-05-05,15:42:40.0000000,Cash Payment,Beverages,Drink - Coconut Water Raw C,5,-5,0,1
2025-05-05,14:31:50.0000000,Cash Payment,Beverages,Drink - Banana Milk,4,-4,0,1
2025-05-04,19:23:30.0000000,Cash Payment,Service,Gloss Varnish,5,-5,0,1
2025-05-04,18:03:35.0000000,Physical Good,Figurines,Astronaut ,36.310000000000002,0,36.310000000000002,1
2025-05-04,17:09:52.0000000,Physical Good,Figurines,Bubu lala Snack ,45.450000000000003,0,45.450000000000003,1
2025-05-04,17:05:19.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-04,16:54:07.0000000,Physical Good,Figurines,Capybara Turtle Hat ,49.920000000000002,0,49.920000000000002,1
2025-05-04,15:51:39.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-04,15:28:21.0000000,Physical Good,Figurines,Pot Lady 1 ,54.460000000000001,0,54.460000000000001,1
2025-05-04,15:18:05.0000000,Physical Good,Figurines,Cinna with Bowtied ,40.840000000000003,0,40.840000000000003,1
2025-05-04,15:18:05.0000000,Physical Good,Beverages,Drink - WATER,3.6299999999999999,0,3.6299999999999999,1
2025-05-04,14:44:28.0000000,Physical Good,Figurines,Bowtie Cat School Girl ,47.810000000000002,-26.32,21.489999999999998,1
2025-05-04,14:44:28.0000000,Physical Good,Figurines,Kir ,43.030000000000001,-23.68,19.350000000000001,1
2025-05-04,14:30:44.0000000,Physical Good,Figurines,Kuro the King ,31.82,0,31.82,1
2025-05-04,14:30:09.0000000,Physical Good,Figurines,Holder Bowtie  ,31.77,0,31.77,1
2025-05-04,14:24:27.0000000,Physical Good,Figurines,Couple Avo Duck ,49.920000000000002,0,49.920000000000002,1
2025-05-04,14:24:27.0000000,Physical Good,Figurines,Holder Bowtie  ,31.77,0,31.77,1
2025-05-04,13:27:46.0000000,Physical Good,Figurines,Bowtie Cat School Girl ,47.689999999999998,-25,22.690000000000001,1
2025-05-04,13:27:18.0000000,Physical Good,Figurines,Dino Baby ,38.609999999999999,-25,13.609999999999999,1
2025-05-04,13:26:38.0000000,Physical Good,Figurines,Mitch with Dragon Hat ,43.149999999999999,-25,18.149999999999999,1
2025-05-04,13:26:10.0000000,Physical Good,Figurines,Larva Red ,34.079999999999998,-25,9.0800000000000001,1
2025-05-04,13:25:36.0000000,Physical Good,Figurines,Kir On Star ,43.18,-25,18.18,1
2025-05-04,13:25:05.0000000,Physical Good,Figurines,New Product,43.149999999999999,-25,18.149999999999999,1
2025-05-04,13:24:11.0000000,Physical Good,Figurines,Holder Bowtie  ,34.079999999999998,-25,9.0800000000000001,1
2025-05-04,11:48:53.0000000,Physical Good,Figurines,Kir on Cake ,43.159999999999997,-25,18.16,1
2025-05-04,11:48:53.0000000,Physical Good,Figurines,Bear Stick Rainbow Heart ,43.149999999999999,-25,18.149999999999999,1
2025-05-04,11:47:44.0000000,Physical Good,Figurines,Couple Avo Duck ,49.920000000000002,0,49.920000000000002,1
2025-05-03,22:02:45.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-03,22:02:45.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-03,22:02:35.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-03,22:02:26.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-03,21:26:07.0000000,Physical Good,Figurines,New Product,2.7200000000000002,0,2.7200000000000002,1
2025-05-03,20:50:50.0000000,Physical Good,Figurines,Astronaut ,36.310000000000002,0,36.310000000000002,1
2025-05-03,20:50:27.0000000,Physical Good,Figurines,Ducky Star ,40.840000000000003,0,40.840000000000003,1
2025-05-03,20:50:27.0000000,Physical Good,Figurines,Grandpa ,36.310000000000002,0,36.310000000000002,1
2025-05-03,20:49:56.0000000,Physical Good,Figurines,Ducky Star ,40.840000000000003,0,40.840000000000003,1
2025-05-03,20:22:37.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-03,20:04:21.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-03,20:01:31.0000000,Physical Good,Figurines,Kuro Dragon Hat ,36.310000000000002,0,36.310000000000002,1
2025-05-03,19:55:08.0000000,Physical Good,Figurines,Larva Pink ,31.77,0,31.77,1
2025-05-03,19:55:08.0000000,Physical Good,Figurines,Fox Nine Tailed ,99.840000000000003,0,99.840000000000003,2
2025-05-03,19:48:37.0000000,Physical Good,Figurines,Larva Red ,31.77,0,31.77,1
2025-05-03,19:48:37.0000000,Physical Good,Figurines,Bear Stick Heart ,40.840000000000003,0,40.840000000000003,1
2025-05-03,19:20:26.0000000,Physical Good,Figurines,Kuro the Princess ,40.840000000000003,0,40.840000000000003,1
2025-05-03,19:04:17.0000000,Cash Payment,Figurines,Dino Baby ,40,-40,0,1
2025-05-03,19:04:17.0000000,Cash Payment,Figurines,Pok the Water Turtle ,45,-45,0,1
2025-05-03,18:40:16.0000000,Physical Good,Figurines,Capybara Turtle Hat ,49.920000000000002,0,49.920000000000002,1
2025-05-03,18:40:16.0000000,Physical Good,Figurines,Chicken Mama ,36.310000000000002,0,36.310000000000002,1
2025-05-03,18:36:27.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-03,18:36:27.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-03,18:28:24.0000000,Physical Good,Figurines,Couple Angel Duck ,49.920000000000002,0,49.920000000000002,1
2025-05-03,18:14:38.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-03,18:14:38.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-03,18:03:19.0000000,Physical Good,Beverages,Drink - Red Bull,5.4500000000000002,0,5.4500000000000002,1
2025-05-03,18:02:58.0000000,Physical Good,Figurines,SP the Rosy ,86.310000000000002,-50,36.310000000000002,2
2025-05-03,17:45:37.0000000,Physical Good,Figurines,Pot Lady 1 ,54.460000000000001,0,54.460000000000001,1
2025-05-03,17:45:16.0000000,Physical Good,Figurines,Superhero the Cat Dude ,45.380000000000003,0,45.380000000000003,1
2025-05-03,17:26:42.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-03,17:13:44.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-03,17:11:13.0000000,Physical Good,Figurines,Kuro the Magician ,36.310000000000002,0,36.310000000000002,1
2025-05-03,17:11:13.0000000,Physical Good,Figurines,Pok the Pi with Glasses ,45.380000000000003,0,45.380000000000003,1
2025-05-03,17:09:22.0000000,Physical Good,Figurines,Couple Avo Duck ,49.920000000000002,0,49.920000000000002,1
2025-05-03,17:09:22.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-03,17:05:48.0000000,Physical Good,Figurines,Bear Stick Rainbow Heart ,43.030000000000001,-23.68,19.350000000000001,1
2025-05-03,17:05:48.0000000,Physical Good,Figurines,Bubu lala Snack ,47.810000000000002,-26.32,21.489999999999998,1
2025-05-03,16:36:18.0000000,Physical Good,Figurines,New Product,9.0800000000000001,0,9.0800000000000001,1
2025-05-03,16:33:04.0000000,Physical Good,Figurines,Rabbit holds Fish ,42.950000000000003,-22.5,20.449999999999999,1
2025-05-03,16:33:04.0000000,Physical Good,Figurines,Couple Angel Duck ,52.5,-27.5,25,1
2025-05-03,16:27:00.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-03,16:27:00.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-03,16:00:18.0000000,Physical Good,Figurines,Couple Avo Duck ,49.920000000000002,0,49.920000000000002,1
2025-05-03,15:40:23.0000000,Physical Good,Figurines,Kir on Cake ,40.840000000000003,0,40.840000000000003,1
2025-05-03,15:40:23.0000000,Physical Good,Figurines,Beaver with Tote ,40.850000000000001,0,40.850000000000001,1
2025-05-03,15:31:31.0000000,Physical Good,Figurines,Kuro the Magician ,38.609999999999999,-25,13.609999999999999,1
2025-05-03,15:20:40.0000000,Physical Good,Figurines,Dim Dim ,46.590000000000003,-13.16,33.43,1
2025-05-03,15:20:40.0000000,Physical Good,Figurines,Mitch with Dragon Hat ,41.939999999999998,-11.84,30.100000000000001,1
2025-05-03,15:14:38.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-03,15:07:55.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2025-05-03,15:05:54.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-03,15:04:33.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2025-05-03,14:11:02.0000000,Physical Good,Figurines,Kuro Dragon Hat ,38.399999999999999,-22.73,15.67,1
2025-05-03,14:11:02.0000000,Physical Good,Figurines,Pok the Happy Pi ,38.409999999999997,-22.719999999999999,15.69,1
2025-05-03,14:11:02.0000000,Physical Good,Beverages,Drink - Milkis,7.6799999999999997,-4.5499999999999998,3.1299999999999999,2
2025-05-03,13:27:47.0000000,Physical Good,Figurines,Kir on Cake ,43.159999999999997,-25,18.16,1
2025-05-03,13:27:47.0000000,Physical Good,Figurines,Cinna the Princess ,43.149999999999999,-25,18.149999999999999,1
2025-05-03,13:06:27.0000000,Physical Good,Beverages,Drink - WATER,3.6400000000000001,0,3.6400000000000001,1
2025-05-03,13:03:29.0000000,Physical Good,Figurines,Kuro with Bowtie,40.840000000000003,0,40.840000000000003,1
2025-05-03,12:56:09.0000000,Physical Good,Figurines,Couple Angel Duck ,54.539999999999999,-50,4.54,1
2025-05-03,12:48:18.0000000,Physical Good,Figurines,Capybara Mother & Child ,56.619999999999997,-23.390000000000001,33.229999999999997,1
2025-05-03,12:48:18.0000000,Service,Service,Gloss Varnish,28.309999999999999,-11.69,16.620000000000001,6
2025-05-03,12:48:18.0000000,Physical Good,Figurines,Kuro the Evil ,94.359999999999999,-38.969999999999999,55.390000000000001,2
2025-05-03,12:48:18.0000000,Physical Good,Figurines,Dino Baby ,37.75,-15.59,22.16,1
2025-05-03,12:48:18.0000000,Physical Good,Figurines,Dino Disco ,42.460000000000001,-17.539999999999999,24.920000000000002,1
2025-05-03,12:48:18.0000000,Physical Good,Figurines,Bear Stick Heart ,42.460000000000001,-17.539999999999999,24.920000000000002,1
2025-05-03,12:48:18.0000000,Physical Good,Figurines,Cinna the Princess ,42.460000000000001,-17.539999999999999,24.920000000000002,1
2025-05-03,12:48:18.0000000,Physical Good,Figurines,Bowtie Cat School Girl ,47.18,-19.489999999999998,27.690000000000001,1
2025-05-03,12:48:18.0000000,Physical Good,Beverages,Drink - WATER,3.7799999999999998,-1.5600000000000001,2.2200000000000002,1
2025-05-03,12:48:18.0000000,Physical Good,Beverages,Drink - Lipton PEACH,28.309999999999999,-11.69,16.620000000000001,5
2025-05-03,12:39:35.0000000,Physical Good,Figurines,Cinna the Magician Hat ,40.909999999999997,0,40.909999999999997,1
2025-05-03,12:38:20.0000000,Physical Good,Figurines,Bear Stick Rainbow Heart ,40.909999999999997,0,40.909999999999997,1
2025-05-03,12:19:57.0000000,Physical Good,Figurines,Couple Avo Duck ,49.920000000000002,0,49.920000000000002,1
2025-05-03,12:02:43.0000000,Physical Good,Figurines,Bear Stick Rainbow Heart ,86.359999999999999,-50,36.359999999999999,2
2025-05-02,21:17:16.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-02,21:17:16.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-02,21:12:44.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-02,21:12:44.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-02,21:12:08.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-02,21:01:21.0000000,Physical Good,Beverages,Drink - Banana Milk,3.6299999999999999,0,3.6299999999999999,1
2025-05-02,21:00:52.0000000,Physical Good,Figurines,Kuro the Evil ,47.810000000000002,-26.32,21.489999999999998,1
2025-05-02,21:00:52.0000000,Physical Good,Figurines,Ducky Star ,43.030000000000001,-23.68,19.350000000000001,1
2025-05-02,20:59:16.0000000,Physical Good,Beverages,Drink - Coconut Water Raw C,4.54,0,4.54,1
2025-05-02,20:34:50.0000000,Physical Good,Beverages,Drink - Red Bull,5.4500000000000002,0,5.4500000000000002,1
2025-05-02,20:01:49.0000000,Physical Good,Figurines,Bear Stick OG ,43.159999999999997,-25,18.16,1
2025-05-02,20:01:49.0000000,Physical Good,Figurines,Ducky Star ,43.149999999999999,-25,18.149999999999999,1
2025-05-02,19:17:18.0000000,Physical Good,Figurines,Couple Angel Duck ,49.920000000000002,0,49.920000000000002,1
2025-05-02,19:15:26.0000000,Physical Good,Figurines,Couple Angel Duck ,49.920000000000002,0,49.920000000000002,1
2025-05-02,18:53:17.0000000,Physical Good,Figurines,Dino Baby ,36.310000000000002,0,36.310000000000002,1
2025-05-02,18:53:17.0000000,Physical Good,Figurines,Dino Disco ,40.840000000000003,0,40.840000000000003,1
2025-05-02,18:26:12.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-02,17:16:34.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-02,17:14:36.0000000,Physical Good,Beverages,Drink - COKE ZERO,3.6299999999999999,0,3.6299999999999999,1
2025-05-02,17:13:12.0000000,Physical Good,Figurines,Pompom ,40.840000000000003,0,40.840000000000003,1
2025-05-02,16:55:20.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-02,16:54:42.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-02,16:54:42.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-02,16:11:24.0000000,Physical Good,Figurines,Couple Avo Duck ,49.920000000000002,0,49.920000000000002,1
2025-05-02,15:54:52.0000000,Physical Good,Figurines,Fox Nine Tailed ,49.920000000000002,0,49.920000000000002,1
2025-05-02,15:54:06.0000000,Physical Good,Figurines,Capybara on Lotus ,54.460000000000001,0,54.460000000000001,1
2025-05-02,15:53:14.0000000,Physical Good,Figurines,Piggy Birthday ,36.299999999999997,0,36.299999999999997,1
2025-05-02,15:53:14.0000000,Physical Good,Figurines,Dino Baby ,36.310000000000002,0,36.310000000000002,1
2025-05-02,15:26:58.0000000,Physical Good,Beverages,Drink - WATER,3.6299999999999999,0,3.6299999999999999,1
2025-05-02,15:26:29.0000000,Physical Good,Figurines,Fox Nine Tailed ,49.920000000000002,0,49.920000000000002,1
2025-05-02,15:26:29.0000000,Physical Good,Figurines,Astronaut ,36.310000000000002,0,36.310000000000002,1
2025-05-01,20:44:32.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-05-01,18:08:14.0000000,Physical Good,Beverages,Drink - Melon Water,9.0800000000000001,0,9.0800000000000001,2
2025-05-01,17:54:44.0000000,Physical Good,Figurines,Mitch with Dragon Hat ,43.149999999999999,-25,18.149999999999999,1
2025-05-01,17:54:13.0000000,Physical Good,Figurines,Cat Lady ,43.149999999999999,-25,18.149999999999999,1
2025-05-01,17:53:24.0000000,Physical Good,Figurines,SP the Rosy ,43.149999999999999,-25,18.149999999999999,1
2025-05-01,16:27:18.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2025-05-01,16:09:08.0000000,Physical Good,Figurines,Mitch with Tiger Hat ,40.909999999999997,0,40.909999999999997,1
2025-05-01,16:09:08.0000000,Physical Good,Figurines,Dor the Fal ,36.359999999999999,0,36.359999999999999,1
2025-05-01,14:28:30.0000000,Cash Payment,Figurines,New Product,0.01,-0.01,0,1
2025-05-01,14:26:22.0000000,Cash Payment,Figurines,New Product,0.01,-0.01,0,1
2025-05-01,14:24:57.0000000,Cash Payment,Figurines,New Product,0.01,-0.01,0,1
2025-05-01,14:23:10.0000000,Cash Payment,Figurines,New Product,0.01,-0.01,0,1
2025-05-01,14:22:32.0000000,Cash Payment,Figurines,New Product,0.01,-0.01,0,1
2025-05-01,14:21:57.0000000,Physical Good,Beverages,Drink - COKE,3.6400000000000001,0,3.6400000000000001,1
2025-05-01,14:05:06.0000000,Physical Good,Figurines,Pok the Pi Ice Cream ,36.310000000000002,0,36.310000000000002,1
2025-05-01,14:01:09.0000000,Physical Good,Figurines,Capybara Mother & Child ,45.380000000000003,0,45.380000000000003,1
2025-05-01,14:01:09.0000000,Physical Good,Beverages,Drink - COKE ZERO,3.6299999999999999,0,3.6299999999999999,1
2025-04-30,17:57:56.0000000,Physical Good,Figurines,Kir on Cake ,40.840000000000003,0,40.840000000000003,1
2025-04-30,17:57:56.0000000,Physical Good,Figurines,Pok the Water Turtle ,40.840000000000003,0,40.840000000000003,1
2025-04-30,17:57:56.0000000,Physical Good,Beverages,Drink - Lipton LEMON,5.4500000000000002,0,5.4500000000000002,1
2025-04-30,17:31:33.0000000,Physical Good,Figurines,Pok the Pi with Glasses ,45.380000000000003,0,45.380000000000003,1
2025-04-30,17:31:33.0000000,Physical Good,Figurines,Bowtie Cat School Girl ,45.380000000000003,0,45.380000000000003,1
2025-04-29,19:44:27.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-04-29,19:44:27.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-04-29,18:44:32.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2025-04-29,18:00:37.0000000,Physical Good,Figurines,Larva Red ,33.789999999999999,-21.879999999999999,11.91,1
2025-04-29,18:00:37.0000000,Physical Good,Figurines,Pok the Water Turtle ,43.439999999999998,-28.120000000000001,15.32,1
2025-04-29,17:23:00.0000000,Physical Good,Figurines,Bear Stick Rainbow Heart ,40.840000000000003,0,40.840000000000003,1
2025-04-29,17:23:00.0000000,Physical Good,Figurines,Mitch with Tiger Hat ,40.850000000000001,0,40.850000000000001,1
2025-04-29,17:16:54.0000000,Physical Good,Figurines,Astronaut ,38.359999999999999,-22.219999999999999,16.140000000000001,1
2025-04-29,17:16:54.0000000,Service,Service,Gloss Varnish,4.79,-2.7799999999999998,2.0099999999999998,1
2025-04-29,16:35:48.0000000,Physical Good,Figurines,Piggy Birthday ,36.359999999999999,0,36.359999999999999,1
2025-04-29,16:35:48.0000000,Physical Good,Figurines,Beaver with Tote ,40.909999999999997,0,40.909999999999997,1
2025-04-29,15:36:04.0000000,Physical Good,Figurines,Teddy with Tote ,36.299999999999997,0,36.299999999999997,1
2025-04-29,15:36:04.0000000,Physical Good,Figurines,Pok the Happy Pi ,36.310000000000002,0,36.310000000000002,1
2025-04-29,14:18:09.0000000,Physical Good,Figurines,Bubu lala Snack ,45.380000000000003,0,45.380000000000003,1
2025-04-29,13:45:49.0000000,Physical Good,Figurines,Couple Avo Duck ,49.920000000000002,0,49.920000000000002,1
2025-04-29,13:45:49.0000000,Physical Good,Beverages,Drink - Lipton PEACH,5.4500000000000002,0,5.4500000000000002,1
2025-04-28,18:44:15.0000000,Physical Good,Figurines,Larva Red ,31.77,0,31.77,1
2025-04-28,18:43:32.0000000,Physical Good,Refund,Pok the Pi with Glasses ,-45.380000000000003,0,-45.380000000000003,-1
2025-04-28,18:40:27.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-04-28,18:35:14.0000000,Physical Good,Figurines,Pok the Pi with Glasses ,45.380000000000003,0,45.380000000000003,1
2025-04-28,18:35:14.0000000,Physical Good,Figurines,Teddy with Tote ,36.310000000000002,0,36.310000000000002,1
2025-04-28,17:06:25.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-04-28,16:21:40.0000000,Cash Payment,Service,Gloss Varnish,5,-5,0,1
2025-04-28,16:21:40.0000000,Cash Payment,Service,Gloss Varnish,5,-5,0,1
2025-04-28,15:56:59.0000000,Physical Good,Figurines,Larva Red ,31.77,0,31.77,1
2025-04-28,14:04:43.0000000,Physical Good,Figurines,New Product,40.840000000000003,0,40.840000000000003,1
2025-04-28,14:04:15.0000000,Physical Good,Figurines,Fox Kisune ,54.460000000000001,0,54.460000000000001,1
2025-04-28,14:03:47.0000000,Physical Good,Figurines,Fox Kisune ,54.460000000000001,0,54.460000000000001,1
2025-04-28,14:03:16.0000000,Cash Payment,Figurines,Dor with Headphones ,45,-45,0,1
2025-04-27,20:38:41.0000000,Cash Payment,Service,Gloss Varnish,5,-5,0,1
2025-04-27,19:37:44.0000000,Cash Payment,Beverages,Drink - WATER,4,-4,0,1
2025-04-27,19:36:08.0000000,Physical Good,Figurines,Pok the Pi with Glasses ,45.380000000000003,0,45.380000000000003,1
2025-04-27,18:22:09.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-04-27,16:59:44.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-04-27,16:59:34.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-04-27,16:59:25.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-04-27,16:59:15.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-04-27,16:58:51.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-04-27,16:48:15.0000000,Physical Good,Figurines,Dino Disco ,40.840000000000003,0,40.840000000000003,1
2025-04-27,16:48:15.0000000,Physical Good,Figurines,SP the Rabbit Trainer ,45.380000000000003,0,45.380000000000003,1
2025-04-27,16:48:15.0000000,Physical Good,Beverages,Drink - Lipton PEACH,5.4500000000000002,0,5.4500000000000002,1
2025-04-27,16:19:45.0000000,Physical Good,Figurines,SP the Rosy ,40.840000000000003,0,40.840000000000003,1
2025-04-27,16:11:41.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-04-27,16:11:18.0000000,Physical Good,Accessories,Extra Paints,4.54,0,4.54,1
2025-04-27,16:01:11.0000000,Physical Good,Figurines,Kuro the Evil ,45.380000000000003,0,45.380000000000003,1
2025-04-27,15:48:08.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2025-04-27,15:16:07.0000000,Physical Good,Accessories,Take-home kit,2.7200000000000002,0,2.7200000000000002,1
2025-04-27,15:11:32.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-04-27,15:02:59.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-04-27,15:02:59.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2025-04-27,14:56:11.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-04-27,14:52:30.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-04-27,14:39:00.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2025-04-27,14:32:24.0000000,Physical Good,Figurines,Teddy with Tote ,36.310000000000002,0,36.310000000000002,1
2025-04-27,14:31:13.0000000,Physical Good,Figurines,Capybara Turtle Hat ,49.920000000000002,0,49.920000000000002,1
2025-04-27,14:30:44.0000000,Physical Good,Figurines,Larva Yellow Funny ,31.77,0,31.77,1
2025-04-27,14:29:45.0000000,Physical Good,Figurines,Mitch with Dragon Hat ,40.909999999999997,0,40.909999999999997,1
2025-04-27,14:29:45.0000000,Physical Good,Figurines,Fox Kisune ,54.539999999999999,0,54.539999999999999,1
2025-04-27,14:19:25.0000000,Physical Good,Figurines,Bear Stick Heart ,40.840000000000003,0,40.840000000000003,1
